DateTime,Open,High,Low,Close,Volume
2026-03-13T14:35:00.000+0000,255.32,255.33,254.9,254.92,51373
2026-03-13T14:36:00.000+0000,254.93,255.1,254.82,254.83,23796
2026-03-13T14:37:00.000+0000,254.86,255.18,254.86,254.97,33885
2026-03-13T14:38:00.000+0000,254.98,255.05,254.9,254.95,35042
2026-03-13T14:39:00.000+0000,255.02,255.07,254.9,254.9,28635
2026-03-13T14:40:00.000+0000,254.91,254.93,254.52,254.55,61401
2026-03-13T14:41:00.000+0000,254.54,254.57,254.0,254.33,97622
2026-03-13T14:42:00.000+0000,254.32,254.54,254.25,254.42,56851
2026-03-13T14:43:00.000+0000,254.4,254.44,254.27,254.34,29436
2026-03-13T14:44:00.000+0000,254.34,254.46,254.29,254.33,32991
2026-03-13T14:45:00.000+0000,254.33,254.34,254.17,254.2,36723
2026-03-13T14:46:00.000+0000,254.21,254.4,254.06,254.09,42101
2026-03-13T14:47:00.000+0000,254.08,254.2,254.02,254.1,37357
2026-03-13T14:48:00.000+0000,254.09,254.44,254.08,254.3,47665
2026-03-13T14:49:00.000+0000,254.26,254.42,254.24,254.38,18513
2026-03-13T14:50:00.000+0000,254.4,254.58,254.32,254.47,47393
2026-03-13T14:51:00.000+0000,254.46,254.48,254.27,254.29,24091
2026-03-13T14:52:00.000+0000,254.3,254.32,254.12,254.24,24515
2026-03-13T14:53:00.000+0000,254.26,254.48,254.2,254.41,28776
2026-03-13T14:54:00.000+0000,254.42,254.47,254.22,254.23,22254
2026-03-13T14:55:00.000+0000,254.2,254.31,254.13,254.15,23541
2026-03-13T14:56:00.000+0000,254.13,254.17,253.75,253.8,56366
2026-03-13T14:57:00.000+0000,253.8,253.88,253.69,253.79,54255
2026-03-13T14:58:00.000+0000,253.8,253.87,253.74,253.78,38674
2026-03-13T14:59:00.000+0000,253.77,253.99,253.69,253.85,68129
2026-03-13T15:00:00.000+0000,253.84,254.04,253.75,253.83,46576
2026-03-13T15:01:00.000+0000,253.84,253.99,253.78,253.84,33828
2026-03-13T15:02:00.000+0000,253.81,253.88,253.75,253.78,22878
2026-03-13T15:03:00.000+0000,253.8,253.95,253.71,253.8,38781
2026-03-13T15:04:00.000+0000,253.81,253.87,253.73,253.79,26116
2026-03-13T15:05:00.000+0000,253.78,253.91,253.63,253.63,58624
2026-03-13T15:06:00.000+0000,253.63,253.67,253.53,253.55,40515
2026-03-13T15:07:00.000+0000,253.56,253.78,253.52,253.72,51620
2026-03-13T15:08:00.000+0000,253.73,253.78,253.62,253.76,41230
2026-03-13T15:09:00.000+0000,253.77,253.97,253.67,253.92,65304
2026-03-13T15:10:00.000+0000,253.93,254.07,253.9,253.93,44248
2026-03-13T15:11:00.000+0000,253.91,254.0,253.8,253.97,17776
2026-03-13T15:12:00.000+0000,253.98,254.2,253.97,254.13,28860
2026-03-13T15:13:00.000+0000,254.13,254.4,254.03,254.33,41260
2026-03-13T15:14:00.000+0000,254.32,254.39,254.23,254.25,17937
2026-03-13T15:15:00.000+0000,254.26,254.29,254.11,254.22,14384
2026-03-13T15:16:00.000+0000,254.21,254.27,254.11,254.14,22795
